,resp,rt,acc,onset,onseterror,duration,durationerror,trialtype,matchtype,letter,location1,location2,location3,location4,content,wm,dt,runnum, blocknum,trialnum,subj_idx,response
18631,4$,1.441036853,1,222.7960458,-0.003954175,0.499987075,-1.29E-05,VerbalBranchTaskCue,NonMatch,L,975,579,1075,679,verbal,yes,yes,4,7,53,21,1
18632,4$,1.107229443,1,225.8958958,-0.004104157,0.499977526,-2.25E-05,VerbalBranchStart,NonMatch,B,1015,456,1115,556,verbal,yes,yes,4,7,53,21,1
18633,4$,1.147381185,1,229.3957181,-0.004281918,0.499985696,-1.43E-05,VerbalBranchStart,NonMatch,L,845,579,945,679,verbal,yes,yes,4,7,53,21,1
18634,1!,1.124533409,1,232.4955587,-0.004441258,0.49997762,-2.24E-05,ReturnVerbalBranchStart,Match,T,975,579,1075,679,verbal,yes,yes,4,7,53,21,0
18635,4$,1.362683941,1,235.9953928,-0.004607192,0.499977858,-2.21E-05,verbalBaseline2,NonMatch,E,805,456,905,556,verbal,yes,yes,4,7,53,21,1
18636,1!,0.708064013,1,243.7949998,-0.005000166,0.499984177,-1.58E-05,spatialInit,Match,A,910,380,1010,480,spatial,yes,no,4,8,60,21,0
18637,1!,0.514194547,1,247.2948294,-0.005170562,0.499986173,-1.38E-05,spatialBaseline1,Match,B,975,579,1075,679,spatial,yes,no,4,8,60,21,0
18638,1!,0.868372149,1,250.7946501,-0.005349939,0.499975862,-2.41E-05,SpatialDelayTaskCue,Match,T,805,456,905,556,spatial,yes,no,4,8,60,21,0
18639,4$,0.842531421,1,254.2944842,-0.00551577,0.49997505,-2.49E-05,SpatialDelayBack,NonMatch,E,845,579,945,679,spatial,yes,no,4,8,60,21,1
18640,4$,0.807642567,1,258.1942918,-0.005708151,0.499974198,-2.58E-05,SpatialDelayBack,NonMatch,A,975,579,1075,679,spatial,yes,no,4,8,60,21,1
18641,4$,0.667864135,1,261.6941085,-0.00589147,0.499972109,-2.79E-05,SpatialDelayBack,NonMatch,B,845,579,945,679,spatial,yes,no,4,8,60,21,1
18642,1!,0.601037412,1,265.1939333,-0.006066665,0.499977905,-2.21E-05,SpatialDelayBack,Match,T,910,380,1010,480,spatial,yes,no,4,8,60,21,0
18643,4$,1.091213279,1,269.0937465,-0.006253482,0.499975909,-2.41E-05,ReturnSpatialDelayBack,NonMatch,A,805,456,905,556,spatial,yes,no,4,8,60,21,1
18644,4$,1.649380415,1,272.5935637,-0.006436328,0.499980471,-1.95E-05,spatialBaseline2,NonMatch,T,975,579,1075,679,spatial,yes,no,4,8,60,21,1
18645,4$,1.605450359,1,275.6934221,-0.006577851,0.499960849,-3.92E-05,spatialBaseline2,NonMatch,L,910,380,1010,480,spatial,yes,no,4,8,60,21,1
18646,4$,0.722873435,1,283.0930346,-0.006965382,0.499994347,-5.65E-06,verbalInit,NonMatch,L,1015,456,1115,556,verbal,yes,yes,4,9,70,21,1
18647,4$,0.788015776,1,286.1928855,-0.007114461,0.499975765,-2.42E-05,verbalBaseline1,NonMatch,B,845,579,945,679,verbal,yes,yes,4,9,70,21,1
18648,4$,0.970521081,1,290.1093593,0.009359313,0.499980185,-1.98E-05,verbalBaseline1,NonMatch,E,910,380,1010,480,verbal,yes,yes,4,9,70,21,1
18649,4$,1.16763957,1,294.0091632,0.009163178,0.49997762,-2.24E-05,VerbalBranchTaskCue,NonMatch,B,845,579,945,679,verbal,yes,yes,4,9,70,21,1
18650,1!,1.417841588,0,297.109008,0.009008017,0.499976573,-2.34E-05,VerbalBranchStart,NonMatch,E,910,380,1010,480,verbal,yes,yes,4,9,70,21,0
18651,1!,0.969985854,1,300.2088619,0.00886193,0.499967832,-3.22E-05,VerbalBranchStart,Match,T,845,579,945,679,verbal,yes,yes,4,9,70,21,0
18652,1!,0.876065005,1,304.1086649,0.008664943,0.499965598,-3.44E-05,VerbalBranchStart,Match,T,910,380,1010,480,verbal,yes,yes,4,9,70,21,0
18653,1!,1.270309768,1,307.208509,0.008509021,0.499974198,-2.58E-05,ReturnVerbalBranchBack,Match,A,845,579,945,679,verbal,yes,yes,4,9,70,21,0
18654,1!,0.631457014,1,310.3083446,0.008344595,0.499982181,-1.78E-05,verbalBaseline2,Match,B,805,456,905,556,verbal,yes,yes,4,9,70,21,0
18655,4$,0.863582439,1,313.408206,0.008205967,0.499962368,-3.76E-05,verbalBaseline2,NonMatch,E,845,579,945,679,verbal,yes,yes,4,9,70,21,1
18656,4$,1.031924554,1,320.4078524,0.007852394,0.499975909,-2.41E-05,spatialInit,NonMatch,B,845,579,945,679,spatial,no,no,4,10,80,21,1
18657,4$,0.718017772,1,323.5076942,0.007694191,0.499973913,-2.61E-05,spatialBaseline1,NonMatch,T,805,456,905,556,spatial,no,no,4,10,80,21,1
18658,1!,0.478210708,1,326.6075394,0.007539362,0.499981611,-1.84E-05,spatialBaseline1,Match,L,1015,456,1115,556,spatial,no,no,4,10,80,21,0
18659,4$,1.186344768,1,330.5073521,0.007352116,0.49997762,-2.24E-05,SpatialControlTaskCue,NonMatch,T,910,380,1010,480,spatial,no,no,4,10,80,21,1
18660,1!,0.410536421,1,334.0071708,0.007170796,0.500092606,9.26E-05,SpatialControlBack,Match,E,975,579,1075,679,spatial,no,no,4,10,80,21,0
18661,4$,0.790723294,1,337.9069773,0.006977274,0.499970727,-2.93E-05,SpatialControlBack,NonMatch,L,910,380,1010,480,spatial,no,no,4,10,80,21,1
18662,1!,0.456875399,1,341.4068089,0.006808875,0.499961463,-3.85E-05,SpatialControlBack,Match,B,975,579,1075,679,spatial,no,no,4,10,80,21,0
18663,1!,0.441062845,1,345.3066055,0.006605521,0.499979139,-2.09E-05,ReturnSpatialControlBack,Match,E,805,456,905,556,spatial,no,no,4,10,80,21,0
18664,1!,0.401212787,1,348.80643,0.006429994,0.499975574,-2.44E-05,spatialBaseline2,Match,L,1015,456,1115,556,spatial,no,no,4,10,80,21,0
18665,1!,0.658354138,1,351.906294,0.006293979,0.499965883,-3.41E-05,spatialBaseline2,Match,T,845,579,945,679,spatial,no,no,4,10,80,21,0
18666,4$,0.865713669,1,359.3059056,0.005905644,0.499979471,-2.05E-05,verbalInit,NonMatch,L,910,380,1010,480,verbal,yes,no,4,11,90,21,1
18667,4$,1.15590535,1,363.2057158,0.005715784,0.499977334,-2.27E-05,verbalBaseline1,NonMatch,T,845,579,945,679,verbal,yes,no,4,11,90,21,1
18668,4$,0.899020594,1,366.3055696,0.005569602,0.499969352,-3.06E-05,verbalBaseline1,NonMatch,L,1015,456,1115,556,verbal,yes,no,4,11,90,21,1
18669,4$,0.661179068,0,369.8054026,0.005402581,0.499968117,-3.19E-05,VerbalDelayTaskCue,Match,E,845,579,945,679,verbal,yes,no,4,11,90,21,1
18670,4$,1.89834932,1,373.3052191,0.005219071,0.499977334,-2.27E-05,VerbalDelayBack,NonMatch,A,975,579,1075,679,verbal,yes,no,4,11,90,21,1
18671,1!,0.917538949,1,377.2050112,0.005011207,0.499990496,-9.50E-06,VerbalDelayBack,Match,B,1015,456,1115,556,verbal,yes,no,4,11,90,21,0
18672,1!,0.605702721,1,381.1048377,0.004837692,0.49996645,-3.35E-05,VerbalDelayBack,Match,L,975,579,1075,679,verbal,yes,no,4,11,90,21,0
18673,1!,0.611900361,1,385.0046263,0.004626306,0.49998793,-1.21E-05,ReturnVerbalDelayStart,Match,T,910,380,1010,480,verbal,yes,no,4,11,90,21,0
18674,1!,0.554053111,1,388.9044476,0.004447613,0.499965313,-3.47E-05,verbalBaseline2,Match,A,805,456,905,556,verbal,yes,no,4,11,90,21,0
18675,4$,1.47038951,1,395.9040963,0.004096273,0.499968781,-3.12E-05,verbalInit,NonMatch,B,910,380,1010,480,verbal,no,no,4,12,99,21,1
18676,1!,0.760436312,1,399.4040295,0.004029511,0.499867379,-0.000132621,verbalBaseline1,Match,L,1015,456,1115,556,verbal,no,no,4,12,99,21,0
18677,1!,0.650703954,1,402.9037441,0.003744076,0.499976147,-2.39E-05,verbalBaseline1,Match,E,845,579,945,679,verbal,no,no,4,12,99,21,0
18678,1!,0.677867123,1,406.0035824,0.003582357,0.499981088,-1.89E-05,VerbalControlTaskCue,Match,T,805,456,905,556,verbal,no,no,4,12,99,21,0
18679,4$,0.833019717,1,409.5034158,0.003415809,0.499982469,-1.75E-05,VerbalControlBack,NonMatch,B,845,579,945,679,verbal,no,no,4,12,99,21,1
18680,1!,0.513095859,1,412.6032602,0.003260175,0.499979947,-2.01E-05,VerbalControlBack,Match,L,910,380,1010,480,verbal,no,no,4,12,99,21,0
18681,1!,0.447324298,1,416.5030754,0.003075401,0.499969258,-3.07E-05,VerbalControlBack,Match,E,1015,456,1115,556,verbal,no,no,4,12,99,21,0
18682,4$,0.774506942,1,420.0028913,0.002891271,0.499964699,-3.53E-05,VerbalControlBack,NonMatch,A,975,579,1075,679,verbal,no,no,4,12,99,21,1
18683,4$,0.738644556,1,423.1027339,0.002733923,0.499978713,-2.13E-05,ReturnVerbalControlBack,NonMatch,E,805,456,905,556,verbal,no,no,4,12,99,21,1
18684,4$,0.74178728,1,426.2025837,0.002583656,0.499968449,-3.16E-05,verbalBaseline2,NonMatch,A,910,380,1010,480,verbal,no,no,4,12,99,21,1
18685,4$,1.031932963,1,429.3024193,0.002419325,0.49998945,-1.06E-05,verbalBaseline2,NonMatch,T,975,579,1075,679,verbal,no,no,4,12,99,21,1
18686,4$,0.798140027,1,435.5021115,0.002111519,0.499975624,-2.44E-05,spatialInit,NonMatch,A,975,579,1075,679,spatial,no,yes,4,13,110,21,1
18687,4$,0.616405349,1,439.401925,0.001924987,0.499964505,-3.55E-05,spatialBaseline1,NonMatch,L,1015,456,1115,556,spatial,no,yes,4,13,110,21,1
18688,4$,0.765453343,1,443.3018429,0.001842943,0.499866007,-0.000133993,spatialBaseline1,NonMatch,T,975,579,1075,679,spatial,no,yes,4,13,110,21,1
18689,1!,0.784729693,1,446.8015588,0.001558792,0.499967118,-3.29E-05,SpatialSwitchTaskCue,Match,A,805,456,905,556,spatial,no,yes,4,13,110,21,0
18690,1!,0.728922963,1,450.701357,0.001356958,0.499972582,-2.74E-05,SpatialSwitchStart,Match,B,910,380,1010,480,spatial,no,yes,4,13,110,21,0
18691,4$,0.6300039,1,454.2011942,0.001194164,0.499973058,-2.69E-05,SpatialSwitchBack,NonMatch,T,1015,456,1115,556,spatial,no,yes,4,13,110,21,1
18692,1!,0.80920098,1,457.3010373,0.001037339,0.499977002,-2.30E-05,ReturnSpatialSwitchStart,Match,E,910,380,1010,480,spatial,no,yes,4,13,110,21,0
18693,1!,0.413380459,1,460.8008553,0.000855302,0.499977573,-2.24E-05,spatialBaseline2,Match,A,975,579,1075,679,spatial,no,yes,4,13,110,21,0
18694,1!,0.705734161,1,468.6004754,0.000475442,0.499966786,-3.32E-05,spatialInit,Match,L,910,380,1010,480,spatial,no,no,4,14,118,21,0
18695,4$,0.790811817,1,471.7003123,0.000312251,0.499974577,-2.54E-05,spatialBaseline1,NonMatch,A,1015,456,1115,556,spatial,no,no,4,14,118,21,1
18696,1!,0.436056933,1,475.6001251,0.000125052,0.499971159,-2.88E-05,SpatialControlTaskCue,Match,E,845,579,945,679,spatial,no,no,4,14,118,21,0
18697,1!,0.356214931,1,479.0999528,-4.72E-05,0.499974483,-2.55E-05,SpatialControlBack,Match,A,910,380,1010,480,spatial,no,no,4,14,118,21,0
18698,4$,0.690384991,1,482.599766,-0.000234032,0.49999116,-8.84E-06,SpatialControlBack,NonMatch,T,845,579,945,679,spatial,no,no,4,14,118,21,1
18699,1!,0.517556511,1,486.4995835,-0.000416476,0.499978898,-2.11E-05,SpatialControlBack,Match,E,910,380,1010,480,spatial,no,no,4,14,118,21,0
18700,4$,0.771636869,1,489.5994317,-0.000568316,0.499977049,-2.30E-05,ReturnSpatialControlBack,NonMatch,B,1015,456,1115,556,spatial,no,no,4,14,118,21,1
18701,4$,0.650804783,1,492.6992652,-0.000734834,0.499972964,-2.70E-05,spatialBaseline2,NonMatch,L,975,579,1075,679,spatial,no,no,4,14,118,21,1
18702,1!,0.564138966,1,498.8989579,-0.001042116,0.49997762,-2.24E-05,spatialInit,Match,T,910,380,1010,480,spatial,yes,no,4,15,126,21,0
18703,4$,0.627296238,1,502.3987823,-0.001217691,0.499978378,-2.16E-05,spatialBaseline1,NonMatch,B,845,579,945,679,spatial,yes,no,4,15,126,21,1
18704,4$,0.778449232,1,505.8986006,-0.001399443,0.499982084,-1.79E-05,SpatialDelayTaskCue,NonMatch,A,1015,456,1115,556,spatial,yes,no,4,15,126,21,1
18705,4$,0.87662694,1,509.798426,-0.001574004,0.499976764,-2.32E-05,SpatialDelayBack,NonMatch,E,975,579,1075,679,spatial,yes,no,4,15,126,21,1
18706,1!,0.611758525,1,512.8982704,-0.001729641,0.499978475,-2.15E-05,SpatialDelayBack,Match,L,805,456,905,556,spatial,yes,no,4,15,126,21,0
18707,4$,1.143943619,0,516.7980761,-0.001923918,0.499968164,-3.18E-05,SpatialDelayBack,Match,E,1015,456,1115,556,spatial,yes,no,4,15,126,21,1
18708,4$,0.850104298,1,519.8979207,-0.00207927,0.499976479,-2.35E-05,SpatialDelayBack,NonMatch,A,805,456,905,556,spatial,yes,no,4,15,126,21,1
18709,4$,1.016239772,1,522.9977593,-0.002240703,0.499980471,-1.95E-05,ReturnSpatialDelayStart,NonMatch,L,1015,456,1115,556,spatial,yes,no,4,15,126,21,1
18710,1!,0.587382414,1,526.0976015,-0.002398527,0.499975054,-2.49E-05,spatialBaseline2,Match,T,845,579,945,679,spatial,yes,no,4,15,126,21,0
18711,1!,0.854675621,1,532.69729,-0.002709972,0.49996422,-3.58E-05,verbalInit,Match,T,805,456,905,556,verbal,no,yes,4,16,135,21,0
18712,4$,0.759843777,1,536.1971073,-0.002892724,0.499969164,-3.08E-05,verbalBaseline1,NonMatch,E,910,380,1010,480,verbal,no,yes,4,16,135,21,1
18713,4$,0.662008382,1,539.6969314,-0.00306863,0.499981041,-1.90E-05,verbalBaseline1,NonMatch,A,845,579,945,679,verbal,no,yes,4,16,135,21,1
18714,1!,0.710071985,1,542.796786,-0.003214003,0.499965313,-3.47E-05,VerbalSwitchTaskCue,Match,B,805,456,905,556,verbal,no,yes,4,16,135,21,0
18715,1!,0.637288771,1,546.6965797,-0.003420302,0.499977479,-2.25E-05,VerbalSwitchBack,Match,L,845,579,945,679,verbal,no,yes,4,16,135,21,0
18716,4$,1.129482303,1,550.5963915,-0.003608544,0.499960278,-3.97E-05,VerbalSwitchBack,NonMatch,T,975,579,1075,679,verbal,no,yes,4,16,135,21,1
18717,4$,1.354637845,1,554.0962196,-0.003780415,0.499965883,-3.41E-05,VerbalSwitchBack,NonMatch,E,845,579,945,679,verbal,no,yes,4,16,135,21,1
18718,1!,0.781812961,1,557.1960557,-0.003944273,0.499985934,-1.41E-05,ReturnVerbalSwitchStart,Match,T,805,456,905,556,verbal,no,yes,4,16,135,21,0
18719,4$,1.001883853,1,560.2959104,-0.0040896,0.499976479,-2.35E-05,verbalBaseline2,NonMatch,E,910,380,1010,480,verbal,no,yes,4,16,135,21,1
18720,1!,0.602131586,1,564.1957084,-0.004291574,0.499975671,-2.43E-05,verbalBaseline2,Match,T,975,579,1075,679,verbal,no,yes,4,16,135,21,0
18721,4$,0.68189485,1,11.99504831,-0.004951689,0.499978807,-2.12E-05,verbalInit,NonMatch,L,975,579,1075,679,verbal,no,yes,5,1,1,21,1
18722,4$,0.655031941,1,15.09489643,-0.005103573,0.499976479,-2.35E-05,verbalBaseline1,NonMatch,B,910,380,1010,480,verbal,no,yes,5,1,1,21,1
18723,4$,1.173193733,1,18.99469787,-0.005302126,0.499991542,-8.46E-06,VerbalSwitchTaskCue,NonMatch,T,975,579,1075,679,verbal,no,yes,5,1,1,21,1
18724,4$,1.033322358,1,22.09454922,-0.005450777,0.49997933,-2.07E-05,VerbalSwitchStart,NonMatch,L,910,380,1010,480,verbal,no,yes,5,1,1,21,1
18725,4$,0.806546535,1,25.99434977,-0.005650232,0.499983036,-1.70E-05,VerbalSwitchBack,NonMatch,B,805,456,905,556,verbal,no,yes,5,1,1,21,1
18726,1!,0.861680002,1,29.49418692,-0.005813077,0.499970398,-2.96E-05,ReturnVerbalSwitchStart,Match,T,975,579,1075,679,verbal,no,yes,5,1,1,21,0
18727,4$,0.842791152,1,32.59401646,-0.005983539,0.499975768,-2.42E-05,verbalBaseline2,NonMatch,L,805,456,905,556,verbal,no,yes,5,1,1,21,1
18728,1!,0.723173838,1,39.59367035,-0.006329653,0.499970492,-2.95E-05,spatialInit,Match,L,910,380,1010,480,spatial,yes,no,5,2,8,21,0
18729,4$,0.690339757,1,43.49347507,-0.006524929,0.499981896,-1.81E-05,spatialBaseline1,NonMatch,B,805,456,905,556,spatial,yes,no,5,2,8,21,1
18730,1!,0.418494803,1,46.59331754,-0.006682465,0.499978002,-2.20E-05,spatialBaseline1,Match,T,1015,456,1115,556,spatial,yes,no,5,2,8,21,0
18731,1!,0.744638868,1,50.0931556,-0.006844404,0.499974721,-2.53E-05,SpatialDelayTaskCue,Match,A,845,579,945,679,spatial,yes,no,5,2,8,21,0
18732,1!,0.525733425,1,53.19300309,-0.006996905,0.499971538,-2.85E-05,SpatialDelayBack,Match,B,910,380,1010,480,spatial,yes,no,5,2,8,21,0
18733,4$,0.612314805,1,57.10947088,0.009470879,0.499969066,-3.09E-05,SpatialDelayBack,NonMatch,A,845,579,945,679,spatial,yes,no,5,2,8,21,1
18734,4$,0.658491222,1,60.60927953,0.00927953,0.499991213,-8.79E-06,SpatialDelayBack,NonMatch,E,975,579,1075,679,spatial,yes,no,5,2,8,21,1
18735,1!,0.695614425,1,63.70913007,0.009130068,0.499974768,-2.52E-05,ReturnSpatialDelayStart,Match,L,910,380,1010,480,spatial,yes,no,5,2,8,21,0
18736,1!,0.331781803,1,67.20895026,0.008950264,0.499996486,-3.51E-06,spatialBaseline2,Match,B,975,579,1075,679,spatial,yes,no,5,2,8,21,0
18737,4$,0.571617569,1,71.10877932,0.008779316,0.499942834,-5.72E-05,spatialBaseline2,NonMatch,A,1015,456,1115,556,spatial,yes,no,5,2,8,21,1
18738,4$,0.808302672,1,78.90837798,0.008377979,0.499979045,-2.10E-05,verbalInit,NonMatch,E,1015,456,1115,556,verbal,no,no,5,3,18,21,1
18739,4$,0.553472261,1,82.4081978,0.008197797,0.499981041,-1.90E-05,verbalBaseline1,NonMatch,A,975,579,1075,679,verbal,no,no,5,3,18,21,1
18740,4$,0.824654639,1,86.30801007,0.008010074,0.499986075,-1.39E-05,verbalBaseline1,NonMatch,T,805,456,905,556,verbal,no,no,5,3,18,21,1
18741,1!,0.452780864,1,90.20781285,0.007812849,0.499972203,-2.78E-05,VerbalControlTaskCue,Match,A,1015,456,1115,556,verbal,no,no,5,3,18,21,0
18742,4$,1.225985796,1,93.70765191,0.007651912,0.499958088,-4.19E-05,VerbalControlBack,NonMatch,T,910,380,1010,480,verbal,no,no,5,3,18,21,1
18743,4$,1.105129765,1,96.80748397,0.007483966,0.499969875,-3.01E-05,VerbalControlBack,NonMatch,E,845,579,945,679,verbal,no,no,5,3,18,21,1
18744,1!,0.504295574,1,99.90732557,0.007325575,0.499982228,-1.78E-05,VerbalControlBack,Match,T,975,579,1075,679,verbal,no,no,5,3,18,21,0
18745,1!,0.50944627,1,103.4071449,0.007144916,0.499973296,-2.67E-05,ReturnVerbalControlBack,Match,A,910,380,1010,480,verbal,no,no,5,3,18,21,0
18746,4$,0.737527242,0,106.9069793,0.006979317,0.499976717,-2.33E-05,verbalBaseline2,Match,B,805,456,905,556,verbal,no,no,5,3,18,21,1
18747,1!,0.928875599,1,113.106676,0.006676026,0.499967594,-3.24E-05,spatialInit,Match,A,910,380,1010,480,spatial,no,yes,5,4,27,21,0
18748,1!,0.358041058,1,117.0064776,0.006477566,0.499981611,-1.84E-05,spatialBaseline1,Match,E,975,579,1075,679,spatial,no,yes,5,4,27,21,0
18749,4$,1.032229945,1,120.5062963,0.00629629,0.499982181,-1.78E-05,SpatialSwitchTaskCue,NonMatch,A,1015,456,1115,556,spatial,no,yes,5,4,27,21,1
18750,4$,0.846345134,1,124.4061165,0.006116506,0.499966309,-3.37E-05,SpatialSwitchBack,NonMatch,E,805,456,905,556,spatial,no,yes,5,4,27,21,1
18751,1!,0.52957427,1,128.305922,0.005921988,0.499973675,-2.63E-05,SpatialSwitchBack,Match,L,1015,456,1115,556,spatial,no,yes,5,4,27,21,0
18752,4$,1.040733582,1,131.4057552,0.005755232,0.499985602,-1.44E-05,SpatialSwitchStart,NonMatch,E,975,579,1075,679,spatial,no,yes,5,4,27,21,1
18753,1!,0.45187153,1,134.5056015,0.005601544,0.499979139,-2.09E-05,SpatialSwitchBack,Match,A,805,456,905,556,spatial,no,yes,5,4,27,21,0
18754,4$,0.847030854,1,138.0054267,0.005426681,0.499975386,-2.46E-05,ReturnSpatialSwitchStart,NonMatch,T,845,579,945,679,spatial,no,yes,5,4,27,21,1
18755,1!,0.563164203,1,141.1052826,0.005282639,0.499967876,-3.21E-05,spatialBaseline2,Match,A,910,380,1010,480,spatial,no,yes,5,4,27,21,0
18756,4$,0.70935595,1,144.6050994,0.005099367,0.499972961,-2.70E-05,spatialBaseline2,NonMatch,E,845,579,945,679,spatial,no,yes,5,4,27,21,1
18757,1!,0.635633376,1,150.8047853,0.004785336,0.49998622,-1.38E-05,verbalInit,Match,T,975,579,1075,679,verbal,no,no,5,5,37,21,0
18758,4$,0.750764898,1,153.9046343,0.004634261,0.499974483,-2.55E-05,verbalBaseline1,NonMatch,B,1015,456,1115,556,verbal,no,no,5,5,37,21,1
18759,4$,0.809906654,1,157.0044821,0.004482092,0.499976194,-2.38E-05,VerbalControlTaskCue,NonMatch,T,975,579,1075,679,verbal,no,no,5,5,37,21,1
18760,4$,0.704026066,1,160.9042925,0.004292521,0.499963552,-3.64E-05,VerbalControlBack,NonMatch,B,845,579,945,679,verbal,no,no,5,5,37,21,1
18761,1!,0.770226232,1,164.0041305,0.004130514,0.499980424,-1.96E-05,VerbalControlBack,Match,L,805,456,905,556,verbal,no,no,5,5,37,21,0
18762,1!,0.956340929,0,167.1039889,0.003988894,0.499955241,-4.48E-05,VerbalControlBack,NonMatch,T,910,380,1010,480,verbal,no,no,5,5,37,21,0
18763,4$,0.676550946,1,171.0037846,0.003784642,0.500094032,9.40E-05,VerbalControlBack,NonMatch,B,845,579,945,679,verbal,no,no,5,5,37,21,1
18764,4$,0.545733649,0,174.9035859,0.003585941,0.499983704,-1.63E-05,ReturnVerbalControlBack,Match,L,975,579,1075,679,verbal,no,no,5,5,37,21,1
18765,1!,0.565839552,1,178.0034389,0.003438904,0.499971917,-2.81E-05,verbalBaseline2,Match,E,805,456,905,556,verbal,no,no,5,5,37,21,0
18766,4$,0.812022157,1,181.1032846,0.003284646,0.499975956,-2.40E-05,verbalBaseline2,NonMatch,A,910,380,1010,480,verbal,no,no,5,5,37,21,1
18767,1!,0.501336694,1,188.1029406,0.002940575,0.499961986,-3.80E-05,spatialInit,Match,L,910,380,1010,480,spatial,yes,yes,5,6,47,21,0
18768,4$,0.629502212,1,191.6027574,0.0027574,0.499973061,-2.69E-05,spatialBaseline1,NonMatch,A,1015,456,1115,556,spatial,yes,yes,5,6,47,21,1
18769,1!,0.752593635,1,194.7026153,0.002615304,0.499960987,-3.90E-05,SpatialBranchTaskCue,Match,B,845,579,945,679,spatial,yes,yes,5,6,47,21,0
18770,4$,0.821804429,1,198.2024358,0.002435782,0.499973628,-2.64E-05,SpatialBranchBack,NonMatch,A,1015,456,1115,556,spatial,yes,yes,5,6,47,21,1
18771,1!,0.710984972,1,202.1022343,0.002234287,0.499971153,-2.88E-05,SpatialBranchStart,Match,E,910,380,1010,480,spatial,yes,yes,5,6,47,21,0
18772,1!,0.646149926,1,206.0020359,0.002035871,0.499983607,-1.64E-05,SpatialBranchBack,Match,T,975,579,1075,679,spatial,yes,yes,5,6,47,21,0
18773,4$,0.839336144,1,209.9018393,0.001839314,0.499977334,-2.27E-05,ReturnSpatialBranchStart,NonMatch,A,845,579,945,679,spatial,yes,yes,5,6,47,21,1
18774,4$,0.698444011,1,213.4016723,0.001672339,0.499974866,-2.51E-05,spatialBaseline2,NonMatch,L,975,579,1075,679,spatial,yes,yes,5,6,47,21,1
18775,1!,0.987824436,1,220.4013241,0.001324133,0.499974577,-2.54E-05,verbalInit,Match,T,1015,456,1115,556,verbal,yes,no,5,7,55,21,0
18776,1!,0.516938555,1,224.3011423,0.00114226,0.49996588,-3.41E-05,verbalBaseline1,Match,A,845,579,945,679,verbal,yes,no,5,7,55,21,0
18777,1!,0.768155538,0,227.8009527,0.000952712,0.499972203,-2.78E-05,verbalBaseline1,NonMatch,T,1015,456,1115,556,verbal,yes,no,5,7,55,21,0
18778,4$,1.371254671,1,230.9008071,0.000807148,0.499967738,-3.23E-05,VerbalDelayTaskCue,NonMatch,L,805,456,905,556,verbal,yes,no,5,7,55,21,1
18779,1!,1.227481584,1,234.4006222,0.000622212,0.499998197,-1.80E-06,VerbalDelayBack,Match,E,845,579,945,679,verbal,yes,no,5,7,55,21,0
18780,4$,1.663609799,1,237.5004723,0.000472277,0.499975909,-2.41E-05,VerbalDelayBack,NonMatch,A,1015,456,1115,556,verbal,yes,no,5,7,55,21,1
18781,4$,0.850805505,1,241.4002768,0.000276813,0.499980135,-1.99E-05,ReturnVerbalDelayStart,NonMatch,B,975,579,1075,679,verbal,yes,no,5,7,55,21,1
18782,1!,0.936939989,1,244.5001162,0.000116232,0.499993444,-6.56E-06,verbalBaseline2,Match,L,805,456,905,556,verbal,yes,no,5,7,55,21,0
18783,1!,0.729064803,1,248.3999352,-6.48E-05,0.499965313,-3.47E-05,verbalBaseline2,Match,E,910,380,1010,480,verbal,yes,no,5,7,55,21,0
18784,4$,1.252403614,1,254.59962,-0.000380004,0.499981135,-1.89E-05,spatialInit,NonMatch,E,845,579,945,679,spatial,no,no,5,8,64,21,1
18785,1!,0.380564238,1,258.0994466,-0.000553439,0.500098023,9.80E-05,spatialBaseline1,Match,L,910,380,1010,480,spatial,no,no,5,8,64,21,0
18786,1!,1.934719995,0,261.5992688,-0.000731156,0.499987692,-1.23E-05,SpatialControlTaskCue,NonMatch,T,805,456,905,556,spatial,no,no,5,8,64,21,0
